harga_beras_kateng,date,harga_beras_nasional,lag_nasional_1,rolling_nasional_7,lag_nasional_3,rolling_nasional_14,rolling_global_30,lag_global_30,rolling_global_14,lag_global_7,global_price
14030.0,2020-09-13,12560.526315789471,12600.0,11987.21804511278,11750.0,11889.859022556391,505.8666666666667,505.0,506.8571428571428,507.0,507.0
13995.0,2020-09-14,12521.052631578948,12560.526315789471,12097.368421052632,11750.0,11945.112781954887,505.9333333333333,505.0,507.0,507.0,507.0
13960.0,2020-09-15,12481.578947368422,12521.052631578948,12201.87969924812,12600.0,11997.368421052632,506.0,505.0,507.0,507.0,507.0
13925.0,2020-09-16,12442.105263157897,12481.578947368422,12300.751879699248,12560.526315789471,12045.018796992485,506.06666666666666,505.0,507.0,507.0,507.0
13890.0,2020-09-17,12402.631578947368,12442.105263157897,12393.984962406015,12521.052631578948,12088.063909774435,506.1333333333333,505.0,507.0,507.0,507.0
13855.0,2020-09-18,12363.157894736842,12402.631578947368,12481.578947368422,12481.578947368422,12124.718045112782,506.2,505.0,507.0,507.0,507.0
13820.0,2020-09-19,12323.684210526317,12363.157894736842,12442.105263157897,12442.105263157897,12160.33834586466,506.26666666666665,505.0,507.0,507.0,507.0
13785.0,2020-09-20,12284.21052631579,12323.684210526317,12402.63157894737,12402.631578947368,12194.924812030076,506.3333333333333,505.0,507.0,507.0,507.0
13750.0,2020-09-21,12244.736842105263,12284.21052631579,12363.157894736843,12363.157894736842,12230.263157894737,506.4,505.0,507.0,507.0,507.0
13715.0,2020-09-22,12205.263157894737,12244.736842105263,12323.684210526317,12323.684210526317,12262.78195488722,506.4666666666666,505.0,507.0,507.0,507.0
13680.0,2020-09-23,12165.78947368421,12205.263157894737,12284.21052631579,12284.21052631579,12292.481203007515,506.53333333333336,505.0,507.0,507.0,507.0
13645.0,2020-09-24,12126.315789473683,12165.78947368421,12244.736842105263,12244.736842105263,12319.36090225564,506.6,505.0,507.0,507.0,507.0
13610.0,2020-09-25,12086.842105263158,12126.315789473683,12205.263157894737,12205.263157894737,12343.421052631578,506.6666666666667,505.0,507.0,507.0,507.0
13575.0,2020-09-26,12047.368421052632,12086.842105263158,12165.78947368421,12165.78947368421,12303.947368421052,506.73333333333335,505.0,507.0,507.0,507.0
13540.0,2020-09-27,12007.894736842103,12047.368421052632,12126.315789473683,12126.315789473683,12264.473684210529,506.8,505.0,507.0,507.0,507.0
13505.0,2020-09-28,11968.421052631578,12007.894736842103,12086.842105263158,12086.842105263158,12225.0,506.8666666666667,505.0,507.0,507.0,507.0
13470.0,2020-09-29,11928.947368421052,11968.421052631578,12047.36842105263,12047.368421052632,12185.526315789471,506.9333333333333,505.0,507.0,507.0,507.0
13435.0,2020-09-30,11889.473684210529,11928.947368421052,12007.894736842103,12007.894736842103,12146.052631578948,507.0,505.0,507.0,507.0,507.0
13400.0,2020-10-01,11850.0,11889.473684210529,11968.421052631578,11968.421052631578,12106.578947368422,505.8,507.0,504.4285714285714,507.0,471.0
13600.0,2020-10-02,11800.0,11850.0,11927.443609022555,11928.947368421052,12066.353383458643,504.6,507.0,501.8571428571428,507.0,471.0
13700.0,2020-10-03,11800.0,11800.0,11892.105263157897,11889.473684210529,12028.947368421052,503.4,507.0,499.2857142857143,507.0,471.0
13900.0,2020-10-04,11550.0,11800.0,11826.69172932331,11850.0,11976.503759398494,502.2,507.0,496.7142857142857,507.0,471.0
14100.0,2020-10-05,11675.0,11550.0,11784.774436090223,11800.0,11935.80827067669,501.0,507.0,494.1428571428572,507.0,471.0
14300.0,2020-10-06,11800.0,11675.0,11766.353383458649,11800.0,11906.860902255636,499.8,507.0,491.57142857142856,507.0,471.0
14250.0,2020-10-07,11750.0,11800.0,11746.42857142857,11550.0,11877.16165413534,498.6,507.0,489.0,507.0,471.0
14250.0,2020-10-08,11750.0,11750.0,11732.142857142857,11675.0,11850.281954887218,497.4,507.0,486.4285714285714,471.0,471.0
14150.0,2020-10-09,11750.0,11750.0,11725.0,11800.0,11826.22180451128,496.2,507.0,483.8571428571428,471.0,471.0
14125.0,2020-10-10,11750.0,11750.0,11717.857142857143,11750.0,11804.981203007515,495.0,507.0,481.2857142857143,471.0,471.0
14100.0,2020-10-11,11750.0,11750.0,11746.42857142857,11750.0,11786.56015037594,493.8,507.0,478.7142857142857,471.0,471.0
14100.0,2020-10-12,11700.0,11750.0,11750.0,11750.0,11767.387218045113,492.6,507.0,476.1428571428572,471.0,471.0
14085.714285714286,2020-10-13,11704.761904761905,11700.0,11736.39455782313,11750.0,11751.373970640889,491.4,507.0,473.57142857142856,471.0,471.0
14071.42857142857,2020-10-14,11709.52380952381,11704.761904761905,11730.61224489796,11750.0,11738.520408163266,490.2,507.0,471.0,471.0,471.0
14057.142857142857,2020-10-15,11714.285714285714,11709.52380952381,11725.510204081633,11700.0,11728.826530612245,489.0,507.0,471.0,471.0,471.0
14042.857142857143,2020-10-16,11719.047619047618,11714.285714285714,11721.088435374151,11704.761904761905,11723.044217687077,487.8,507.0,471.0,471.0,471.0
14028.57142857143,2020-10-17,11723.809523809525,11719.047619047618,11717.346938775509,11709.52380952381,11717.602040816328,486.6,507.0,471.0,471.0,471.0
14014.285714285714,2020-10-18,11728.57142857143,11723.809523809525,11714.285714285714,11714.285714285714,11730.357142857143,485.4,507.0,471.0,471.0,471.0
14000.0,2020-10-19,11733.333333333334,11728.57142857143,11719.047619047618,11719.047619047618,11734.523809523813,484.2,507.0,471.0,471.0,471.0
13985.714285714286,2020-10-20,11738.09523809524,11733.333333333334,11723.809523809525,11723.809523809525,11730.102040816328,483.0,507.0,471.0,471.0,471.0
13971.42857142857,2020-10-21,11742.857142857143,11738.09523809524,11728.57142857143,11728.57142857143,11729.591836734691,481.8,507.0,471.0,471.0,471.0
13957.142857142857,2020-10-22,11747.619047619048,11742.857142857143,11733.333333333334,11733.333333333334,11729.421768707483,480.6,507.0,471.0,471.0,471.0
13942.857142857143,2020-10-23,11752.380952380952,11747.619047619048,11738.095238095237,11738.09523809524,11729.591836734691,479.4,507.0,471.0,471.0,471.0
13928.57142857143,2020-10-24,11757.142857142857,11752.380952380952,11742.857142857143,11742.857142857143,11730.102040816328,478.2,507.0,471.0,471.0,471.0
13914.285714285714,2020-10-25,11761.90476190476,11757.142857142857,11747.619047619048,11747.619047619048,11730.952380952382,477.0,507.0,471.0,471.0,471.0
13900.0,2020-10-26,11766.666666666666,11761.90476190476,11752.380952380952,11752.380952380952,11735.714285714286,475.8,507.0,471.0,471.0,471.0
13885.714285714286,2020-10-27,11771.42857142857,11766.666666666666,11757.142857142857,11757.142857142857,11740.476190476193,474.6,507.0,471.0,471.0,471.0
13871.42857142857,2020-10-28,11776.190476190475,11771.42857142857,11761.90476190476,11761.90476190476,11745.238095238095,473.4,507.0,471.0,471.0,471.0
13857.142857142857,2020-10-29,11780.952380952382,11776.190476190475,11766.666666666666,11766.666666666666,11750.0,472.2,507.0,471.0,471.0,471.0
13842.857142857143,2020-10-30,11785.714285714286,11780.952380952382,11771.42857142857,11771.42857142857,11754.761904761905,471.0,507.0,471.0,471.0,471.0
13828.57142857143,2020-10-31,11790.47619047619,11785.714285714286,11776.190476190475,11776.190476190475,11759.523809523807,471.0,471.0,471.0,471.0,471.0
13814.285714285714,2020-11-01,11795.238095238095,11790.47619047619,11780.952380952382,11780.952380952382,11764.285714285714,471.6,471.0,472.2857142857143,471.0,489.0
13800.0,2020-11-02,11800.0,11795.238095238095,11785.714285714286,11785.714285714286,11769.047619047618,472.2,471.0,473.57142857142856,471.0,489.0
13700.0,2020-11-03,11800.0,11800.0,11789.795918367348,11790.47619047619,11773.469387755102,472.8,471.0,474.8571428571428,471.0,489.0
14000.0,2020-11-04,11800.0,11800.0,11793.197278911564,11795.238095238095,11777.551020408164,473.4,471.0,476.1428571428572,471.0,489.0
14300.0,2020-11-05,11800.0,11800.0,11795.91836734694,11800.0,11781.292517006805,474.0,471.0,477.4285714285714,471.0,489.0
14300.0,2020-11-06,11800.0,11800.0,11797.95918367347,11800.0,11784.69387755102,474.6,471.0,478.7142857142857,471.0,489.0
14275.0,2020-11-07,11775.0,11800.0,11795.748299319728,11800.0,11785.969387755102,475.2,471.0,480.0,471.0,489.0
14250.0,2020-11-08,11750.0,11775.0,11789.285714285714,11800.0,11785.119047619048,475.8,471.0,481.2857142857143,489.0,489.0
14100.0,2020-11-09,11750.0,11750.0,11782.142857142857,11800.0,11783.92857142857,476.4,471.0,482.57142857142856,489.0,489.0
14100.0,2020-11-10,11750.0,11750.0,11775.0,11775.0,11782.397959183672,477.0,471.0,483.8571428571428,489.0,489.0
14100.0,2020-11-11,11750.0,11750.0,11767.857142857143,11750.0,11780.527210884353,477.6,471.0,485.1428571428572,489.0,489.0
14100.0,2020-11-12,11700.0,11750.0,11753.57142857143,11750.0,11774.744897959185,478.2,471.0,486.4285714285714,489.0,489.0
14082.5,2020-11-13,11705.0,11700.0,11740.0,11750.0,11768.979591836734,478.8,471.0,487.7142857142857,489.0,489.0
14065.0,2020-11-14,11710.0,11705.0,11730.714285714286,11750.0,11763.231292517008,479.4,471.0,489.0,489.0,489.0
14047.5,2020-11-15,11715.0,11710.0,11725.714285714286,11700.0,11757.5,480.0,471.0,489.0,489.0,489.0
14030.0,2020-11-16,11720.0,11715.0,11721.42857142857,11705.0,11751.785714285714,480.6,471.0,489.0,489.0,489.0
14012.5,2020-11-17,11725.0,11720.0,11717.857142857143,11710.0,11746.42857142857,481.2,471.0,489.0,489.0,489.0
13995.0,2020-11-18,11730.0,11725.0,11715.0,11715.0,11741.42857142857,481.8,471.0,489.0,489.0,489.0
13977.5,2020-11-19,11735.0,11730.0,11720.0,11720.0,11736.785714285714,482.4,471.0,489.0,489.0,489.0
13960.0,2020-11-20,11740.0,11735.0,11725.0,11725.0,11732.5,483.0,471.0,489.0,489.0,489.0
13942.5,2020-11-21,11745.0,11740.0,11730.0,11730.0,11730.357142857143,483.6,471.0,489.0,489.0,489.0
13925.0,2020-11-22,11750.0,11745.0,11735.0,11735.0,11730.357142857143,484.2,471.0,489.0,489.0,489.0
13907.5,2020-11-23,11755.0,11750.0,11740.0,11740.0,11730.714285714286,484.8,471.0,489.0,489.0,489.0
13890.0,2020-11-24,11760.0,11755.0,11745.0,11745.0,11731.42857142857,485.4,471.0,489.0,489.0,489.0
13872.5,2020-11-25,11765.0,11760.0,11750.0,11750.0,11732.5,486.0,471.0,489.0,489.0,489.0
13855.0,2020-11-26,11770.0,11765.0,11755.0,11755.0,11737.5,486.6,471.0,489.0,489.0,489.0
13837.5,2020-11-27,11775.0,11770.0,11760.0,11760.0,11742.5,487.2,471.0,489.0,489.0,489.0
13820.0,2020-11-28,11780.0,11775.0,11765.0,11765.0,11747.5,487.8,471.0,489.0,489.0,489.0
13802.5,2020-11-29,11785.0,11780.0,11770.0,11770.0,11752.5,488.4,471.0,489.0,489.0,489.0
13785.0,2020-11-30,11790.0,11785.0,11775.0,11775.0,11757.5,489.0,471.0,489.0,489.0,489.0
13767.5,2020-12-01,11795.0,11790.0,11780.0,11780.0,11762.5,490.03333333333336,489.0,491.2142857142857,489.0,520.0
13750.0,2020-12-02,11800.0,11795.0,11785.0,11785.0,11767.5,491.06666666666666,489.0,493.4285714285714,489.0,520.0
13700.0,2020-12-03,11800.0,11800.0,11789.285714285714,11790.0,11772.142857142857,492.1,489.0,495.6428571428572,489.0,520.0
14000.0,2020-12-04,11800.0,11800.0,11792.857142857143,11795.0,11776.42857142857,493.1333333333333,489.0,497.8571428571428,489.0,520.0
14300.0,2020-12-05,11800.0,11800.0,11795.714285714286,11800.0,11780.357142857143,494.1666666666667,489.0,500.07142857142856,489.0,520.0
14300.0,2020-12-06,11800.0,11800.0,11797.857142857143,11800.0,11783.92857142857,495.2,489.0,502.2857142857143,489.0,520.0
14275.0,2020-12-07,11775.0,11800.0,11795.714285714286,11800.0,11785.357142857143,496.23333333333335,489.0,504.5,489.0,520.0
14250.0,2020-12-08,11750.0,11775.0,11789.285714285714,11800.0,11784.642857142857,497.26666666666665,489.0,506.7142857142857,520.0,520.0
14150.0,2020-12-09,11750.0,11750.0,11782.142857142857,11800.0,11783.57142857143,498.3,489.0,508.9285714285714,520.0,520.0
14050.0,2020-12-10,11750.0,11750.0,11775.0,11775.0,11782.142857142857,499.3333333333333,489.0,511.1428571428572,520.0,520.0
14100.0,2020-12-11,11750.0,11750.0,11767.857142857143,11750.0,11780.357142857143,500.3666666666667,489.0,513.3571428571429,520.0,520.0
14102.272727272728,2020-12-12,11750.0,11750.0,11760.714285714286,11750.0,11778.214285714286,501.4,489.0,515.5714285714286,520.0,520.0
14104.545454545454,2020-12-13,11750.0,11750.0,11753.57142857143,11750.0,11775.714285714286,502.4333333333333,489.0,517.7857142857143,520.0,520.0
14106.818181818182,2020-12-14,11750.0,11750.0,11750.0,11750.0,11772.857142857143,503.4666666666666,489.0,520.0,520.0,520.0
14109.09090909091,2020-12-15,11750.0,11750.0,11750.0,11750.0,11769.642857142857,504.5,489.0,520.0,520.0,520.0
14111.363636363636,2020-12-16,11750.0,11750.0,11750.0,11750.0,11766.07142857143,505.53333333333336,489.0,520.0,520.0,520.0
14113.636363636364,2020-12-17,11750.0,11750.0,11750.0,11750.0,11762.5,506.56666666666666,489.0,520.0,520.0,520.0
14115.90909090909,2020-12-18,11750.0,11750.0,11750.0,11750.0,11758.92857142857,507.6,489.0,520.0,520.0,520.0
14118.181818181818,2020-12-19,11750.0,11750.0,11750.0,11750.0,11755.357142857143,508.6333333333333,489.0,520.0,520.0,520.0
14120.454545454546,2020-12-20,11750.0,11750.0,11750.0,11750.0,11751.785714285714,509.6666666666667,489.0,520.0,520.0,520.0
14122.727272727272,2020-12-21,11750.0,11750.0,11750.0,11750.0,11750.0,510.7,489.0,520.0,520.0,520.0
14125.0,2020-12-22,11750.0,11750.0,11750.0,11750.0,11750.0,511.73333333333335,489.0,520.0,520.0,520.0
14127.272727272728,2020-12-23,11750.0,11750.0,11750.0,11750.0,11750.0,512.7666666666667,489.0,520.0,520.0,520.0
14129.545454545454,2020-12-24,11750.0,11750.0,11750.0,11750.0,11750.0,513.8,489.0,520.0,520.0,520.0
14131.818181818182,2020-12-25,11750.0,11750.0,11750.0,11750.0,11750.0,514.8333333333334,489.0,520.0,520.0,520.0
14134.09090909091,2020-12-26,11750.0,11750.0,11750.0,11750.0,11750.0,515.8666666666667,489.0,520.0,520.0,520.0
14136.363636363636,2020-12-27,11750.0,11750.0,11750.0,11750.0,11750.0,516.9,489.0,520.0,520.0,520.0
14138.636363636364,2020-12-28,11750.0,11750.0,11750.0,11750.0,11750.0,517.9333333333333,489.0,520.0,520.0,520.0
14140.90909090909,2020-12-29,11750.0,11750.0,11750.0,11750.0,11750.0,518.9666666666667,489.0,520.0,520.0,520.0
14143.181818181818,2020-12-30,11750.0,11750.0,11750.0,11750.0,11750.0,520.0,489.0,520.0,520.0,520.0
14145.454545454546,2020-12-31,11750.0,11750.0,11750.0,11750.0,11750.0,520.0,520.0,520.0,520.0,520.0
14147.727272727272,2021-01-01,11750.0,11750.0,11750.0,11750.0,11750.0,520.8333333333334,520.0,521.7857142857143,520.0,545.0
14150.0,2021-01-02,11750.0,11750.0,11750.0,11750.0,11750.0,521.6666666666666,520.0,523.5714285714286,520.0,545.0
14150.0,2021-01-03,11750.0,11750.0,11750.0,11750.0,11750.0,522.5,520.0,525.3571428571429,520.0,545.0
14100.0,2021-01-04,11700.0,11750.0,11742.857142857143,11750.0,11746.42857142857,523.3333333333334,520.0,527.1428571428571,520.0,545.0
14116.666666666666,2021-01-05,12250.0,11700.0,11814.285714285714,11750.0,11782.142857142857,524.1666666666666,520.0,528.9285714285714,520.0,545.0
14133.333333333334,2021-01-06,12800.0,12250.0,11964.285714285714,11750.0,11857.142857142857,525.0,520.0,530.7142857142857,520.0,545.0
14150.0,2021-01-07,11650.0,12800.0,11950.0,11700.0,11850.0,525.8333333333334,520.0,532.5,520.0,545.0
14100.0,2021-01-08,11625.0,11650.0,11932.142857142857,12250.0,11841.07142857143,526.6666666666666,520.0,534.2857142857143,545.0,545.0
14050.0,2021-01-09,11600.0,11625.0,11910.714285714286,12800.0,11830.357142857143,527.5,520.0,536.0714285714286,545.0,545.0
13900.0,2021-01-10,11600.0,11600.0,11889.285714285714,11650.0,11819.642857142857,528.3333333333334,520.0,537.8571428571429,545.0,545.0
13900.0,2021-01-11,11600.0,11600.0,11875.0,11625.0,11808.92857142857,529.1666666666666,520.0,539.6428571428571,545.0,545.0
13900.0,2021-01-12,11600.0,11600.0,11782.142857142857,11600.0,11798.214285714286,530.0,520.0,541.4285714285714,545.0,545.0
13911.90476190476,2021-01-13,11607.142857142857,11600.0,11611.73469387755,11600.0,11788.010204081633,530.8333333333334,520.0,543.2142857142857,545.0,545.0
13923.809523809525,2021-01-14,11614.285714285714,11607.142857142857,11606.632653061224,11600.0,11778.316326530612,531.6666666666666,520.0,545.0,545.0,545.0
13935.714285714286,2021-01-15,11621.42857142857,11614.285714285714,11606.122448979591,11600.0,11769.132653061224,532.5,520.0,545.0,545.0,545.0
13947.619047619048,2021-01-16,11628.57142857143,11621.42857142857,11610.204081632652,11607.142857142857,11760.45918367347,533.3333333333334,520.0,545.0,545.0,545.0
13959.52380952381,2021-01-17,11635.714285714286,11628.57142857143,11615.30612244898,11614.285714285714,11752.295918367348,534.1666666666666,520.0,545.0,545.0,545.0
13971.42857142857,2021-01-18,11642.857142857143,11635.714285714286,11621.42857142857,11621.42857142857,11748.214285714286,535.0,520.0,545.0,545.0,545.0
13983.333333333334,2021-01-19,11650.0,11642.857142857143,11628.57142857143,11628.57142857143,11705.357142857143,535.8333333333334,520.0,545.0,545.0,545.0
13995.238095238095,2021-01-20,11657.142857142857,11650.0,11635.714285714286,11635.714285714286,11623.72448979592,536.6666666666666,520.0,545.0,545.0,545.0
14007.142857142857,2021-01-21,11664.285714285714,11657.142857142857,11642.857142857143,11642.857142857143,11624.744897959185,537.5,520.0,545.0,545.0,545.0
14019.047619047618,2021-01-22,11671.42857142857,11664.285714285714,11650.0,11650.0,11628.061224489797,538.3333333333334,520.0,545.0,545.0,545.0
14030.952380952382,2021-01-23,11678.57142857143,11671.42857142857,11657.142857142857,11657.142857142857,11633.673469387755,539.1666666666666,520.0,545.0,545.0,545.0
14042.857142857143,2021-01-24,11685.714285714286,11678.57142857143,11664.285714285714,11664.285714285714,11639.795918367348,540.0,520.0,545.0,545.0,545.0
14054.761904761905,2021-01-25,11692.857142857143,11685.714285714286,11671.42857142857,11671.42857142857,11646.42857142857,540.8333333333334,520.0,545.0,545.0,545.0
14066.666666666666,2021-01-26,11700.0,11692.857142857143,11678.57142857143,11678.57142857143,11653.57142857143,541.6666666666666,520.0,545.0,545.0,545.0
14078.57142857143,2021-01-27,11707.142857142857,11700.0,11685.714285714286,11685.714285714286,11660.714285714286,542.5,520.0,545.0,545.0,545.0
14090.47619047619,2021-01-28,11714.285714285714,11707.142857142857,11692.857142857143,11692.857142857143,11667.857142857143,543.3333333333334,520.0,545.0,545.0,545.0
14102.380952380952,2021-01-29,11721.42857142857,11714.285714285714,11700.0,11700.0,11675.0,544.1666666666666,520.0,545.0,545.0,545.0
14114.285714285714,2021-01-30,11728.57142857143,11721.42857142857,11707.142857142857,11707.142857142857,11682.142857142857,545.0,520.0,545.0,545.0,545.0
14126.190476190475,2021-01-31,11735.714285714286,11728.57142857143,11714.285714285714,11714.285714285714,11689.285714285714,545.0,545.0,545.0,545.0,545.0
14138.09523809524,2021-02-01,11742.857142857143,11735.714285714286,11721.42857142857,11721.42857142857,11696.42857142857,545.4,545.0,545.8571428571429,545.0,557.0
14150.0,2021-02-02,11750.0,11742.857142857143,11728.57142857143,11728.57142857143,11703.57142857143,545.8,545.0,546.7142857142857,545.0,557.0
14150.0,2021-02-03,11750.0,11750.0,11734.69387755102,11735.714285714286,11710.204081632652,546.2,545.0,547.5714285714286,545.0,557.0
14183.333333333334,2021-02-04,13200.0,11750.0,11946.938775510203,11742.857142857143,11819.897959183672,546.6,545.0,548.4285714285714,545.0,557.0
14216.666666666666,2021-02-05,12425.0,13200.0,12047.448979591836,11750.0,11873.72448979592,547.0,545.0,549.2857142857143,545.0,557.0
14250.0,2021-02-06,11650.0,12425.0,12036.22448979592,11750.0,11871.683673469388,547.4,545.0,550.1428571428571,545.0,557.0
14150.0,2021-02-07,11650.0,11650.0,12023.979591836734,13200.0,11869.132653061224,547.8,545.0,551.0,545.0,557.0
14050.0,2021-02-08,11600.0,11650.0,12003.57142857143,12425.0,11862.5,548.2,545.0,551.8571428571429,557.0,557.0
14050.0,2021-02-09,11600.0,11600.0,11982.142857142857,11650.0,11855.357142857143,548.6,545.0,552.7142857142857,557.0,557.0
13900.0,2021-02-10,11600.0,11600.0,11960.714285714286,11650.0,11847.704081632652,549.0,545.0,553.5714285714286,557.0,557.0
13750.0,2021-02-11,11600.0,11600.0,11732.142857142857,11600.0,11839.54081632653,549.4,545.0,554.4285714285714,557.0,557.0
13900.0,2021-02-12,11600.0,11600.0,11614.285714285714,11600.0,11830.867346938776,549.8,545.0,555.2857142857143,557.0,557.0
13913.888888888889,2021-02-13,11608.333333333334,11600.0,11608.333333333332,11600.0,11822.278911564626,550.2,545.0,556.1428571428571,557.0,557.0
13927.777777777776,2021-02-14,11616.666666666666,11608.333333333334,11603.57142857143,11600.0,11813.77551020408,550.6,545.0,557.0,557.0,557.0
13941.666666666666,2021-02-15,11625.0,11616.666666666666,11607.142857142857,11600.0,11805.357142857143,551.0,545.0,557.0,557.0,557.0
13955.555555555557,2021-02-16,11633.333333333334,11625.0,11611.90476190476,11608.333333333334,11797.023809523813,551.4,545.0,557.0,557.0,557.0
13969.444444444443,2021-02-17,11641.666666666666,11633.333333333334,11617.857142857143,11616.666666666666,11789.285714285714,551.8,545.0,557.0,557.0,557.0
13983.333333333334,2021-02-18,11650.0,11641.666666666666,11625.0,11625.0,11678.57142857143,552.2,545.0,557.0,557.0,557.0
13997.222222222224,2021-02-19,11658.333333333334,11650.0,11633.333333333332,11633.333333333334,11623.809523809525,552.6,545.0,557.0,557.0,557.0
14011.111111111111,2021-02-20,11666.666666666666,11658.333333333334,11641.666666666668,11641.666666666666,11625.0,553.0,545.0,557.0,557.0,557.0
14025.0,2021-02-21,11675.0,11666.666666666666,11650.0,11650.0,11626.785714285714,553.4,545.0,557.0,557.0,557.0
14038.888888888889,2021-02-22,11683.333333333334,11675.0,11658.333333333332,11658.333333333334,11632.738095238095,553.8,545.0,557.0,557.0,557.0
14052.777777777776,2021-02-23,11691.666666666666,11683.333333333334,11666.666666666668,11666.666666666666,11639.285714285714,554.2,545.0,557.0,557.0,557.0
14066.666666666666,2021-02-24,11700.0,11691.666666666666,11675.0,11675.0,11646.42857142857,554.6,545.0,557.0,557.0,557.0
14080.555555555557,2021-02-25,11708.333333333334,11700.0,11683.333333333332,11683.333333333334,11654.166666666668,555.0,545.0,557.0,557.0,557.0
14094.444444444443,2021-02-26,11716.666666666666,11708.333333333334,11691.666666666668,11691.666666666666,11662.5,555.4,545.0,557.0,557.0,557.0
14108.333333333334,2021-02-27,11725.0,11716.666666666666,11700.0,11700.0,11670.833333333332,555.8,545.0,557.0,557.0,557.0
14122.222222222224,2021-02-28,11733.333333333334,11725.0,11708.333333333332,11708.333333333334,11679.166666666668,556.2,545.0,557.0,557.0,557.0
14136.111111111111,2021-03-01,11741.666666666666,11733.333333333334,11716.666666666668,11716.666666666666,11687.5,555.5333333333333,545.0,554.7142857142857,557.0,525.0
14150.0,2021-03-02,11750.0,11741.666666666666,11725.0,11725.0,11695.833333333332,554.8666666666667,545.0,552.4285714285714,557.0,525.0
14150.0,2021-03-03,11750.0,11750.0,11732.142857142857,11733.333333333334,11703.57142857143,553.8,557.0,550.1428571428571,557.0,525.0
14175.0,2021-03-04,11725.0,11750.0,11734.523809523813,11741.666666666666,11708.92857142857,552.7333333333333,557.0,547.8571428571429,557.0,525.0
14200.0,2021-03-05,11700.0,11725.0,11732.142857142857,11750.0,11711.90476190476,551.6666666666666,557.0,545.5714285714286,557.0,525.0
14250.0,2021-03-06,11650.0,11700.0,11721.42857142857,11750.0,11710.714285714286,550.6,557.0,543.2857142857143,557.0,525.0
14175.0,2021-03-07,11625.0,11650.0,11705.952380952382,11725.0,11707.142857142857,549.5333333333333,557.0,541.0,557.0,525.0
14100.0,2021-03-08,11600.0,11625.0,11685.714285714286,11700.0,11701.190476190475,548.4666666666667,557.0,538.7142857142857,525.0,525.0
14050.0,2021-03-09,11600.0,11600.0,11664.285714285714,11650.0,11694.642857142857,547.4,557.0,536.4285714285714,525.0,525.0
13975.0,2021-03-10,11600.0,11600.0,11642.857142857143,11625.0,11687.5,546.3333333333334,557.0,534.1428571428571,525.0,525.0
13900.0,2021-03-11,11600.0,11600.0,11625.0,11600.0,11679.761904761905,545.2666666666667,557.0,531.8571428571429,525.0,525.0
13900.0,2021-03-12,11600.0,11600.0,11610.714285714286,11600.0,11671.42857142857,544.2,557.0,529.5714285714286,525.0,525.0
13912.5,2021-03-13,11605.0,11600.0,11604.285714285714,11600.0,11662.857142857143,543.1333333333333,557.0,527.2857142857143,525.0,525.0
13925.0,2021-03-14,11610.0,11605.0,11602.142857142857,11600.0,11654.047619047618,542.0666666666667,557.0,525.0,525.0,525.0
13937.5,2021-03-15,11615.0,11610.0,11604.285714285714,11600.0,11645.0,541.0,557.0,525.0,525.0,525.0
13950.0,2021-03-16,11620.0,11615.0,11607.142857142857,11605.0,11635.714285714286,539.9333333333333,557.0,525.0,525.0,525.0
13962.5,2021-03-17,11625.0,11620.0,11610.714285714286,11610.0,11626.785714285714,538.8666666666667,557.0,525.0,525.0,525.0
13975.0,2021-03-18,11630.0,11625.0,11615.0,11615.0,11620.0,537.8,557.0,525.0,525.0,525.0
13987.5,2021-03-19,11635.0,11630.0,11620.0,11620.0,11615.357142857143,536.7333333333333,557.0,525.0,525.0,525.0
14000.0,2021-03-20,11640.0,11635.0,11625.0,11625.0,11614.642857142857,535.6666666666666,557.0,525.0,525.0,525.0
14012.5,2021-03-21,11645.0,11640.0,11630.0,11630.0,11616.07142857143,534.6,557.0,525.0,525.0,525.0
14025.0,2021-03-22,11650.0,11645.0,11635.0,11635.0,11619.642857142857,533.5333333333333,557.0,525.0,525.0,525.0
14037.5,2021-03-23,11655.0,11650.0,11640.0,11640.0,11623.57142857143,532.4666666666667,557.0,525.0,525.0,525.0
14050.0,2021-03-24,11660.0,11655.0,11645.0,11645.0,11627.857142857143,531.4,557.0,525.0,525.0,525.0
14062.5,2021-03-25,11665.0,11660.0,11650.0,11650.0,11632.5,530.3333333333334,557.0,525.0,525.0,525.0
14075.0,2021-03-26,11670.0,11665.0,11655.0,11655.0,11637.5,529.2666666666667,557.0,525.0,525.0,525.0
14087.5,2021-03-27,11675.0,11670.0,11660.0,11660.0,11642.5,528.2,557.0,525.0,525.0,525.0
14100.0,2021-03-28,11680.0,11675.0,11665.0,11665.0,11647.5,527.1333333333333,557.0,525.0,525.0,525.0
14112.5,2021-03-29,11685.0,11680.0,11670.0,11670.0,11652.5,526.0666666666667,557.0,525.0,525.0,525.0
14125.0,2021-03-30,11690.0,11685.0,11675.0,11675.0,11657.5,525.0,557.0,525.0,525.0,525.0
14137.5,2021-03-31,11695.0,11690.0,11680.0,11680.0,11662.5,525.0,525.0,525.0,525.0,525.0
14150.0,2021-04-01,11700.0,11695.0,11685.0,11685.0,11667.5,524.0,525.0,522.8571428571429,525.0,495.0
14150.0,2021-04-02,11750.0,11700.0,11696.42857142857,11690.0,11675.714285714286,523.0,525.0,520.7142857142857,525.0,495.0
14150.0,2021-04-03,11750.0,11750.0,11707.142857142857,11695.0,11683.57142857143,522.0,525.0,518.5714285714286,525.0,495.0
